image_lien,label,family,phylum,species,canonicalName,class,genus,order,width,height,red_color_mean,green_color_mean,blue_color_mean,all_color_mean
356735.jpg,Hydnellum peckii,Bankeraceae,Basidiomycota,other,Hydnellum peckii,Agaricomycetes,Hydnellum,Thelephorales,320,240,141.73180989583332,68.38299479166666,46.21036458333333,85.44172309027778
154010.jpg,Cyanoboletus pulverulentus,Boletaceae,Basidiomycota,other,Cyanoboletus pulverulentus,Agaricomycetes,Cyanoboletus,Boletales,320,240,129.84608072916666,121.61329427083334,130.02131510416666,127.16023003472225
530329.jpg,Lactarius marylandicus,Russulaceae,Basidiomycota,other,Lactarius marylandicus,Agaricomycetes,Lactarius,Russulales,320,240,102.3576953125,78.40885416666667,51.92365885416667,77.56340277777777
651875.jpg,Infundibulicybe squamulosa,Tricholomataceae,Basidiomycota,other,Infundibulicybe squamulosa,Agaricomycetes,Clitocybe,Agaricales,320,241,119.54776970954356,92.83067946058092,70.99548755186721,94.45797890733056
626886.jpg,Boletus discolor,Boletaceae,Basidiomycota,other,Boletus discolor,Agaricomycetes,Neoboletus,Boletales,320,214,204.77428446261683,136.41282126168224,65.40584112149533,135.53098228193144
209129.jpg,Puccinia bornmuelleri,Pucciniaceae,Basidiomycota,other,Puccinia bornmuelleri,Pucciniomycetes,Puccinia,Pucciniales,320,240,32.3958203125,48.2971484375,18.122057291666668,32.93834201388889
693702.jpg,Hygrophorus sordidus,Hygrophoraceae,Basidiomycota,other,Hygrophorus sordidus,Agaricomycetes,Hygrophorus,Agaricales,320,240,63.46368489583333,57.529765625,53.901796875,58.29841579861111
107252.jpg,Clitopilus caelatus,Entolomataceae,Basidiomycota,other,Clitopilus caelatus,Agaricomycetes,Clitopilus,Agaricales,296,320,123.12440878378378,116.00586993243245,99.2660789695946,112.79878589527029
200842.jpg,Lentinus arcularius,Polyporaceae,Basidiomycota,other,Lentinus arcularius,Agaricomycetes,Lentinus,Polyporales,320,240,125.5168359375,135.64725260416665,109.88677083333332,123.68361979166669
521654.jpg,Agrocybe pediades group,Strophariaceae,Basidiomycota,other,Agrocybe pediades,Agaricomycetes,Agrocybe,Agaricales,320,241,100.40761151452284,115.9873832987552,61.24171421161826,92.54556967496542
690050.jpg,Leptonia subviduensis,Entolomataceae,Basidiomycota,other,Leptonia subviduensis,Agaricomycetes,Entoloma,Agaricales,320,240,74.48381510416667,77.92477864583333,60.095065104166665,70.83455295138889
341628.jpg,Panaeolus cinctulus,Bolbitiaceae,Basidiomycota,other,Panaeolus cinctulus,Agaricomycetes,Panaeolus,Agaricales,320,213,102.08644366197184,100.88669307511736,58.27953345070423,87.08422339593113
513033.jpg,Rhizocarpon oportense,Lecideaceae,Ascomycota,other,Rhizocarpon oportense,Lecanoromycetes,Lecidea,Lecanorales,320,240,104.20231770833334,103.45361979166668,69.12751302083333,92.2611501736111
169345.jpg,Phlebia tremellosa,Meruliaceae,Basidiomycota,other,Phlebia tremellosa,Agaricomycetes,Merulius,Polyporales,320,240,42.837955729166666,41.58424479166667,38.8244921875,41.08223090277778
13098.jpg,Leratiomyces ceres,Strophariaceae,Basidiomycota,other,Leratiomyces ceres,Agaricomycetes,Leratiomyces,Agaricales,320,240,139.79528645833332,111.77475260416666,105.45553385416666,119.00852430555555
26372.jpg,Armillaria solidipes,Physalacriaceae,Basidiomycota,other,Armillaria solidipes,Agaricomycetes,Armillaria,Agaricales,320,240,154.65736979166667,94.6701171875,52.07044270833333,100.4659765625
548746.jpg,Suillus hirtellus,Suillaceae,Basidiomycota,other,Suillus hirtellus,Agaricomycetes,Suillus,Boletales,240,320,212.33889322916667,199.9568098958333,174.59177083333333,195.62915798611115
35928.jpg,Rimbachia bryophila,Tricholomataceae,Basidiomycota,other,Rimbachia bryophila,Agaricomycetes,Rimbachia,Agaricales,320,240,124.03196614583334,120.85419270833331,111.23078125,118.7056467013889
585219.jpg,Inocybe bongardii,Inocybaceae,Basidiomycota,other,Inocybe bongardii,Agaricomycetes,Inocybe,Agaricales,320,320,135.391806640625,137.762626953125,142.222607421875,138.459013671875
208895.jpg,Parmotrema perlatum,Parmeliaceae,Ascomycota,other,Parmotrema perlatum,Lecanoromycetes,Parmotrema,Lecanorales,320,240,102.34186197916668,104.17095052083332,98.9972265625,101.8366796875
173634.jpg,Pseudoinonotus dryadeus,Hymenochaetaceae,Basidiomycota,other,Pseudoinonotus dryadeus,Agaricomycetes,Pseudoinonotus,Hymenochaetales,320,213,81.084404342723,70.69668427230047,59.6375440140845,70.47287754303599
555176.jpg,Daedaleopsis confragosa,Polyporaceae,Basidiomycota,other,Daedaleopsis confragosa,Agaricomycetes,Daedaleopsis,Polyporales,320,214,69.97908878504673,64.04997079439252,51.67533586448598,61.90146514797508
2116.jpg,Cortinarius ponderosus,Cortinariaceae,Basidiomycota,other,Cortinarius ponderosus,Agaricomycetes,Cortinarius,Agaricales,320,240,81.48446614583334,69.80002604166667,52.03505208333333,67.77318142361112
301762.jpg,Xerocomellus dryophilus,Boletaceae,Basidiomycota,other,Xerocomellus dryophilus,Agaricomycetes,Xerocomellus,Boletales,320,213,184.69479166666667,160.509257629108,77.74375,140.9825997652582
92150.jpg,Xanthoparmelia chlorochroa,Parmeliaceae,Ascomycota,other,Xanthoparmelia chlorochroa,Lecanoromycetes,Xanthoparmelia,Lecanorales,320,240,114.2953125,114.36286458333332,109.24725260416666,112.63514322916666
225369.jpg,Gymnopus polyphyllus,Omphalotaceae,Basidiomycota,other,Gymnopus polyphyllus,Agaricomycetes,Gymnopus,Agaricales,320,239,111.32494769874477,95.02080282426778,64.74950313807531,90.36508455369597
630766.jpg,Meripilus sumstinei,Meripilaceae,Basidiomycota,other,Meripilus sumstinei,Agaricomycetes,Meripilus,Polyporales,320,213,121.19354460093896,108.18705985915491,92.84540786384976,107.40867077464787
6694.jpg,Coprinus comatus,Agaricaceae,Basidiomycota,other,Coprinus comatus,Agaricomycetes,Coprinus,Agaricales,320,239,224.1480387029289,222.19469142259413,214.3317730125523,220.2248343793584
333649.jpg,Pholiotina vestita,Bolbitiaceae,Basidiomycota,other,Pholiotina vestita,Agaricomycetes,Conocybe,Agaricales,320,213,113.8725645539906,104.193720657277,90.82847711267604,102.9649207746479
38251.jpg,Mycena pura,Mycenaceae,Basidiomycota,other,Mycena pura,Agaricomycetes,Mycena,Agaricales,240,320,95.39674479166666,88.38178385416667,56.967838541666666,80.2487890625
462891.jpg,Neolentinus lepideus,Polyporaceae,Basidiomycota,other,Neolentinus lepideus,Agaricomycetes,Neolentinus,Polyporales,320,240,121.70723958333332,112.16389322916666,109.59770833333332,114.48961371527776
195900.jpg,Cryptospora suffusa,Gnomoniaceae,Ascomycota,other,Cryptospora suffusa,Sordariomycetes,Cryptosporella,Diaporthales,320,240,79.16962239583333,79.81466145833333,47.376263020833335,68.78684895833334
386946.jpg,Psilocybe semilanceata,Strophariaceae,Basidiomycota,other,Psilocybe semilanceata,Agaricomycetes,Psilocybe,Agaricales,320,213,72.81266138497652,97.03516725352112,51.55168720657277,73.79983861502348
564904.jpg,Lycoperdon pyriforme,Agaricaceae,Basidiomycota,other,Lycoperdon pyriforme,Agaricomycetes,Lycoperdon,Agaricales,320,240,114.272265625,100.24377604166666,86.6068359375,100.37429253472222
182134.jpg,Leratiomyces percevalii,Strophariaceae,Basidiomycota,other,Leratiomyces percevalii,Agaricomycetes,Leratiomyces,Agaricales,240,320,58.277317708333335,52.934010416666666,41.9739453125,51.0617578125
46686.jpg,Bacidia schweinitzii,Ramalinaceae,Ascomycota,other,Bacidia schweinitzii,Lecanoromycetes,Bacidia,Lecanorales,320,213,107.58708920187792,107.9519072769953,98.16194248826292,104.56697965571205
58352.jpg,Hypholoma lateritium,Strophariaceae,Basidiomycota,other,Hypholoma lateritium,Agaricomycetes,Hypholoma,Agaricales,320,214,69.69712324766355,52.95372371495327,36.05629380841121,52.90238025700935
506268.jpg,Lycoperdon dermoxanthum,Agaricaceae,Basidiomycota,other,Lycoperdon dermoxanthum,Agaricomycetes,Lycoperdon,Agaricales,320,240,173.01458333333332,167.3640625,161.35671875,167.24512152777777
655096.jpg,Nectriopsis tremellicola,Bionectriaceae,Ascomycota,other,Nectriopsis tremellicola,Sordariomycetes,Nectriopsis,Hypocreales,320,240,161.905078125,168.41423177083334,173.1013671875,167.8068923611111
535660.jpg,Polysporina simplex,Acarosporaceae,Ascomycota,other,Polysporina simplex,Lecanoromycetes,Polysporina,Acarosporales,240,320,139.48180989583332,119.15033854166668,97.89923177083334,118.8437934027778
69814.jpg,Tricholoma equestre,Tricholomataceae,Basidiomycota,other,Tricholoma equestre,Agaricomycetes,Tricholoma,Agaricales,320,240,51.1371875,48.16721354166667,42.59098958333333,47.29846354166667
564874.jpg,Heterobasidion annosum,Bondarzewiaceae,Basidiomycota,other,Heterobasidion annosum,Agaricomycetes,Heterobasidion,Russulales,320,240,98.7358203125,96.36063802083332,91.3119921875,95.46948350694444
166903.jpg,Phlebia tremellosa,Meruliaceae,Basidiomycota,other,Phlebia tremellosa,Agaricomycetes,Merulius,Polyporales,320,213,186.97423708920184,178.16478873239436,173.36225058685446,179.50042546948353
182879.jpg,Leccinum arctostaphyli,Boletaceae,Basidiomycota,other,Leccinum arctostaphyli,Agaricomycetes,Leccinum,Boletales,320,240,91.04850260416669,75.41326822916666,37.729296875,68.0636892361111
266180.jpg,Bacidia schweinitzii,Ramalinaceae,Ascomycota,other,Bacidia schweinitzii,Lecanoromycetes,Bacidia,Lecanorales,320,240,123.84786458333332,156.85984375,103.11255208333333,127.94008680555557
149479.jpg,Caloscypha fulgens,Caloscyphaceae,Ascomycota,other,Caloscypha fulgens,Pezizomycetes,Caloscypha,Pezizales,320,257,101.24761673151752,83.19302042801556,60.92283560311284,81.78782425421531
485472.jpg,Stropharia cyanea,Strophariaceae,Basidiomycota,other,Stropharia cyanea,Agaricomycetes,Stropharia,Agaricales,320,240,75.16209635416666,74.63880208333333,48.49680989583333,66.09923611111111
527728.jpg,Boletus vermiculosoides,Boletaceae,Basidiomycota,other,Boletus vermiculosoides,Agaricomycetes,Boletus,Boletales,240,320,74.52489583333333,71.19692708333334,63.66221354166667,69.79467881944444
135009.jpg,Cerrena unicolor,Polyporaceae,Basidiomycota,other,Cerrena unicolor,Agaricomycetes,Cerrena,Polyporales,225,320,112.9005,104.33990277777778,88.01663888888889,101.75234722222224
259119.jpg,Imperator rhodopurpureus,Boletaceae,Basidiomycota,other,Imperator rhodopurpureus,Agaricomycetes,Imperator,Boletales,320,240,45.37286458333333,38.50734375,26.569375,36.81652777777777
250424.jpg,Baorangia bicolor group,Boletaceae,Basidiomycota,other,Baorangia bicolor,Agaricomycetes,Baorangia,Boletales,320,301,177.04464285714286,139.2422861295681,128.81970514950166,148.36887804540422
287476.jpg,Psilocybe pelliculosa,Strophariaceae,Basidiomycota,other,Psilocybe pelliculosa,Agaricomycetes,Psilocybe,Agaricales,320,240,142.8935546875,138.99661458333333,137.24942708333333,139.7131987847222
217613.jpg,Kuehneromyces lignicola,Strophariaceae,Basidiomycota,other,Kuehneromyces lignicola,Agaricomycetes,Kuehneromyces,Agaricales,240,320,114.09645833333332,109.21977864583332,102.147421875,108.48788628472222
525499.jpg,Scorias spongiosa,Capnodiaceae,Ascomycota,other,Scorias spongiosa,Dothideomycetes,Scorias,Capnodiales,320,240,138.5837890625,134.24634114583333,129.06604166666668,133.96539062500003
425558.jpg,Parmelia saxatilis,Parmeliaceae,Ascomycota,other,Parmelia saxatilis,Lecanoromycetes,Parmelia,Lecanorales,320,240,120.1583203125,113.62352864583332,93.65682291666668,109.14622395833334
641786.jpg,Pyrenopeziza revincta,Dermateaceae,Ascomycota,other,Pyrenopeziza revincta,Leotiomycetes,Pyrenopeziza,Helotiales,320,240,103.30712239583332,92.27897135416669,99.43317708333332,98.33975694444445
402190.jpg,Psilocybe fagicola,Strophariaceae,Basidiomycota,other,Psilocybe fagicola,Agaricomycetes,Psilocybe,Agaricales,320,213,189.7945275821596,133.36656396713616,157.47389964788732,160.21166373239436
507323.jpg,Austroboletus niveus,Boletaceae,Basidiomycota,other,Austroboletus niveus,Agaricomycetes,Fistulinella,Boletales,320,204,172.21966911764707,169.98472732843138,170.6717218137255,170.95870608660132
277573.jpg,Agaricus campestris,Agaricaceae,Basidiomycota,other,Agaricus campestris,Agaricomycetes,Agaricus,Agaricales,320,240,127.47559895833334,108.741953125,102.35782552083332,112.85845920138888
263145.jpg,Dacryopinax spathularia,Dacrymycetaceae,Basidiomycota,other,Dacryopinax spathularia,Dacrymycetes,Dacryopinax,Dacrymycetales,320,240,139.63372395833332,104.13294270833332,49.4695703125,97.74541232638887
305977.jpg,Pulveroboletus ravenelii,Boletaceae,Basidiomycota,other,Pulveroboletus ravenelii,Agaricomycetes,Pulveroboletus,Boletales,240,320,88.64033854166667,79.90694010416667,51.307682291666666,73.28498697916666
550576.jpg,Tylopilus plumbeoviolaceus,Boletaceae,Basidiomycota,other,Tylopilus plumbeoviolaceus,Agaricomycetes,Tylopilus,Boletales,320,213,142.58173415492956,146.77909330985915,146.953242370892,145.43802327856022
482168.jpg,Geastrum saccatum,Geastraceae,Basidiomycota,other,Geastrum saccatum,Agaricomycetes,Geastrum,Geastrales,320,240,114.17479166666666,108.72162760416668,99.33141927083334,107.4092795138889
155170.jpg,Oudemansiella canarii,Physalacriaceae,Basidiomycota,other,Oudemansiella canarii,Agaricomycetes,Oudemansiella,Agaricales,240,320,118.508671875,124.3743359375,111.02455729166668,117.96918836805555
291719.jpg,Laccaria ochropurpurea,Hydnangiaceae,Basidiomycota,other,Laccaria ochropurpurea,Agaricomycetes,Laccaria,Agaricales,240,320,116.28303385416666,97.73020833333334,98.0892578125,104.03416666666664
580193.jpg,Psathyrella warrenensis,Psathyrellaceae,Basidiomycota,other,Psathyrella warrenensis,Agaricomycetes,Psathyrella,Agaricales,320,240,213.50244791666665,212.14983072916667,212.12748697916663,212.5932552083333
433748.jpg,Conocybe tenera,Bolbitiaceae,Basidiomycota,other,Conocybe tenera,Agaricomycetes,Conocybe,Agaricales,320,240,120.82119791666666,116.4888671875,102.24834635416669,113.1861371527778
298103.jpg,Platismatia glauca,Parmeliaceae,Ascomycota,other,Platismatia glauca,Lecanoromycetes,Platismatia,Lecanorales,320,239,103.76000261506276,103.2180570083682,96.23982740585774,101.0726290097629
695909.jpg,Geopora arenicola,Pyronemataceae,Ascomycota,other,Geopora arenicola,Pezizomycetes,Geopora,Pezizales,320,240,94.855390625,126.26395833333332,61.5440625,94.22113715277776
640786.jpg,Boletellus ananas,Boletaceae,Basidiomycota,other,Boletellus ananas,Agaricomycetes,Boletellus,Boletales,320,214,44.77740946261682,33.85546144859813,23.99935747663552,34.21074279595015
395597.jpg,Gymnopus dryophilus,Omphalotaceae,Basidiomycota,other,Gymnopus dryophilus,Agaricomycetes,Gymnopus,Agaricales,320,213,94.61219190140844,73.31093016431925,55.672667253521126,74.53192977308294
465940.jpg,Amanita strobiliformis,Amanitaceae,Basidiomycota,other,Amanita strobiliformis,Agaricomycetes,Amanita,Agaricales,308,320,120.59555600649352,119.25892857142856,106.9203125,115.59159902597402
80.jpg,Stropharia luteonitens,Strophariaceae,Basidiomycota,other,Stropharia luteonitens,Agaricomycetes,Stropharia,Agaricales,320,240,67.72485677083333,53.20036458333333,44.4850390625,55.13675347222222
286915.jpg,Hygrophorus russula,Hygrophoraceae,Basidiomycota,other,Hygrophorus russula,Agaricomycetes,Hygrophorus,Agaricales,320,226,214.53517699115045,215.47022953539823,215.9055724557522,215.30365966076693
443842.jpg,Coprinopsis lagopus,Psathyrellaceae,Basidiomycota,other,Coprinopsis lagopus,Agaricomycetes,Coprinopsis,Agaricales,320,211,76.11489928909953,70.86666172985782,67.70556872037915,71.56237657977883
536501.jpg,Cyptotrama asprata,Physalacriaceae,Basidiomycota,other,Cyptotrama asprata,Agaricomycetes,Cyptotrama,Agaricales,320,240,133.0178125,104.97993489583334,42.822604166666665,93.60678385416666
682754.jpg,Phlebia tremellosa,Meruliaceae,Basidiomycota,other,Phlebia tremellosa,Agaricomycetes,Merulius,Polyporales,320,210,81.62441964285715,72.4993005952381,70.61947916666666,74.91439980158731
557791.jpg,Anthracophyllum archeri,Omphalotaceae,Basidiomycota,other,Anthracophyllum archeri,Agaricomycetes,Anthracophyllum,Agaricales,320,268,150.44342350746268,125.71127565298508,116.00356809701492,130.71942241915423
670748.jpg,Schizophyllum commune,Schizophyllaceae,Basidiomycota,other,Schizophyllum commune,Agaricomycetes,Schizophyllum,Agaricales,240,320,69.13513020833334,68.59819010416666,58.89240885416667,65.54190972222221
222794.jpg,Hymenopellis furfuracea,Physalacriaceae,Basidiomycota,other,Hymenopellis furfuracea,Agaricomycetes,Hymenopellis,Agaricales,320,240,131.0259375,121.45375,113.16350260416668,121.88106336805556
33040.jpg,Phellinus tremulae,Hymenochaetaceae,Basidiomycota,other,Phellinus tremulae,Agaricomycetes,Phellinus,Hymenochaetales,320,240,118.3826171875,118.08811197916668,99.55458333333333,112.0084375
540908.jpg,Omphalotus illudens,Omphalotaceae,Basidiomycota,other,Omphalotus illudens,Agaricomycetes,Omphalotus,Agaricales,320,258,5.148534399224806,23.825423934108528,2.9408066860465114,10.638255006459948
162893.jpg,Boletus sensibilis,Boletaceae,Basidiomycota,other,Boletus sensibilis,Agaricomycetes,Boletus,Boletales,320,240,88.4758984375,91.68282552083332,60.46985677083333,80.20952690972221
251363.jpg,Nectria peziza,Nectriaceae,Ascomycota,other,Nectria peziza,Sordariomycetes,Nectria,Hypocreales,320,240,143.95971354166667,123.00177083333334,94.95225260416667,120.6379123263889
42062.jpg,Psilocybe ovoideocystidiata,Strophariaceae,Basidiomycota,other,Psilocybe ovoideocystidiata,Agaricomycetes,Psilocybe,Agaricales,320,240,126.17649739583334,117.5418359375,117.87877604166668,120.53236979166668
213125.jpg,Helvella maculata,Helvellaceae,Ascomycota,other,Helvella maculata,Pezizomycetes,Helvella,Pezizales,240,320,136.49451822916666,125.40276041666668,125.59813802083332,129.1651388888889
416475.jpg,Psilocybe cubensis,Strophariaceae,Basidiomycota,other,Psilocybe cubensis,Agaricomycetes,Psilocybe,Agaricales,240,320,85.31264322916667,96.88713541666668,70.85674479166667,84.35217447916666
363765.jpg,Cortinarius armeniacus,Cortinariaceae,Basidiomycota,other,Cortinarius armeniacus,Agaricomycetes,Cortinarius,Agaricales,320,240,140.78796875,88.3695703125,62.07595052083333,97.07782986111113
315265.jpg,Melanoleuca cognata,Tricholomataceae,Basidiomycota,other,Melanoleuca cognata,Agaricomycetes,Melanoleuca,Agaricales,320,239,141.56953451882845,121.50864278242678,105.0955020920502,122.72455979776846
143553.jpg,Dermatocarpon moulinsii,Verrucariaceae,Ascomycota,other,Dermatocarpon moulinsii,Eurotiomycetes,Dermatocarpon,Verrucariales,320,269,131.83595492565055,128.864312267658,120.28493262081784,126.9950666047088
668868.jpg,Stereum complicatum,Stereaceae,Basidiomycota,other,Stereum complicatum,Agaricomycetes,Stereum,Russulales,320,240,78.87994791666667,76.63723958333334,53.481822916666665,69.66633680555556
611883.jpg,Polyporus lepideus,Polyporaceae,Basidiomycota,other,Polyporus lepideus,Agaricomycetes,Polyporus,Polyporales,320,214,118.17215245327102,117.14742990654206,99.969363317757,111.76298189252336
204411.jpg,Cystodermella cinnabarina,Agaricaceae,Basidiomycota,other,Cystodermella cinnabarina,Agaricomycetes,Cystodermella,Agaricales,320,240,46.948619791666665,41.15127604166667,32.87352864583333,40.32447482638889
524946.jpg,Xeromphalina cornui,Mycenaceae,Basidiomycota,other,Xeromphalina cornui,Agaricomycetes,Xeromphalina,Agaricales,240,320,124.9628125,102.44404947916668,85.80872395833333,104.4051953125
45603.jpg,Schizophyllum commune,Schizophyllaceae,Basidiomycota,other,Schizophyllum commune,Agaricomycetes,Schizophyllum,Agaricales,320,240,49.44859375,76.904375,21.657526041666667,49.33683159722222
125685.jpg,Clitocybe brunneocephala,Tricholomataceae,Basidiomycota,other,Clitocybe brunneocephala,Agaricomycetes,Clitocybe,Agaricales,320,240,67.08954427083333,57.155,55.481067708333335,59.90853732638889
310682.jpg,Cortinarius violaceus,Cortinariaceae,Basidiomycota,other,Cortinarius violaceus,Agaricomycetes,Cortinarius,Agaricales,320,240,58.19358072916667,61.05739583333333,34.222109375,51.1576953125
235935.jpg,Cystodermella granulosa,Agaricaceae,Basidiomycota,other,Cystodermella granulosa,Agaricomycetes,Cystodermella,Agaricales,320,213,116.86160504694836,112.04014084507044,109.2980487089202,112.73326486697964
154295.jpg,Ramalina sinensis,Ramalinaceae,Ascomycota,other,Ramalina sinensis,Lecanoromycetes,Ramalina,Lecanorales,320,240,125.35447916666666,145.9747265625,100.7365625,124.02192274305555
608719.jpg,Chroogomphus rutilus,Gomphidiaceae,Basidiomycota,other,Chroogomphus rutilus,Agaricomycetes,Chroogomphus,Boletales,214,320,120.59544392523364,104.85188376168225,77.44113609813084,100.96282126168224
663786.jpg,Hormomyces aurantiacus,Tremellaceae,Basidiomycota,other,Hormomyces aurantiacus,Tremellomycetes,Hormomyces,Tremellales,320,213,99.90727699530515,103.27282863849766,99.39851819248828,100.85954127543036
349238.jpg,Psathyrella candolleana,Psathyrellaceae,Basidiomycota,other,Psathyrella candolleana,Agaricomycetes,Psathyrella,Agaricales,320,240,105.9978125,107.60388020833334,104.47171875,106.02447048611111
180716.jpg,Lycoperdon umbrinum,Agaricaceae,Basidiomycota,other,Lycoperdon umbrinum,Agaricomycetes,Lycoperdon,Agaricales,320,240,116.59848958333332,110.8930078125,102.73790364583331,110.07646701388887
184842.jpg,Mycena aurantiomarginata,Mycenaceae,Basidiomycota,other,Mycena aurantiomarginata,Agaricomycetes,Mycena,Agaricales,320,243,95.29102366255144,72.8232896090535,65.23933899176954,77.78455075445817
47022.jpg,Cortinarius amigochrous,Cortinariaceae,Basidiomycota,other,Cortinarius amigochrous,Agaricomycetes,Cortinarius,Agaricales,320,240,123.42779947916668,98.15868489583332,94.71811197916666,105.43486545138887
381655.jpg,Echinoderma asperum,Agaricaceae,Basidiomycota,other,Echinoderma asperum,Agaricomycetes,Echinoderma,Agaricales,320,240,143.37696614583334,152.9443359375,139.64669270833335,145.32266493055556
16895.jpg,Cantharellus formosus,Cantharellaceae,Basidiomycota,other,Cantharellus formosus,Agaricomycetes,Cantharellus,Cantharellales,320,240,107.72888020833334,81.68427083333333,57.7594921875,82.39088107638888
526971.jpg,Bovista pila,Agaricaceae,Basidiomycota,other,Bovista pila,Agaricomycetes,Bovista,Agaricales,320,240,75.28067708333333,85.09779947916667,69.5634375,76.64730468750001
226116.jpg,Crucibulum laeve,Agaricaceae,Basidiomycota,other,Crucibulum laeve,Agaricomycetes,Crucibulum,Agaricales,320,267,79.56948735955056,83.25732677902622,80.39009831460675,81.07230415106118
317974.jpg,Gomphus floccosus,Gomphaceae,Basidiomycota,other,Gomphus floccosus,Agaricomycetes,Turbinellus,Gomphales,320,219,111.2851312785388,83.52347317351598,68.67519977168949,87.8279347412481
528835.jpg,Cortinarius obliquus,Cortinariaceae,Basidiomycota,other,Cortinarius obliquus,Agaricomycetes,Cortinarius,Agaricales,320,240,113.5406640625,113.890859375,100.8131640625,109.41489583333332
173019.jpg,Coprinopsis lagopus,Psathyrellaceae,Basidiomycota,other,Coprinopsis lagopus,Agaricomycetes,Coprinopsis,Agaricales,320,240,152.06563802083335,134.07635416666668,123.26841145833332,136.47013454861113
297331.jpg,Lactarius controversus,Russulaceae,Basidiomycota,other,Lactarius controversus,Agaricomycetes,Lactarius,Russulales,320,240,78.34942708333334,73.7328515625,57.39055989583333,69.8242795138889
486973.jpg,Laccaria ochropurpurea,Hydnangiaceae,Basidiomycota,other,Laccaria ochropurpurea,Agaricomycetes,Laccaria,Agaricales,240,320,82.58828125,70.02528645833333,62.38690104166667,71.66682291666667
237936.jpg,Pertusaria rubefacta,Pertusariaceae,Ascomycota,other,Pertusaria rubefacta,Lecanoromycetes,Pertusaria,Pertusariales,320,285,138.215,140.30805921052632,115.42805921052631,131.31703947368422
645676.jpg,Cyathicula cyathoidea,Helotiaceae,Ascomycota,other,Cyathicula cyathoidea,Leotiomycetes,Cyathicula,Helotiales,256,320,166.54547119140625,166.16029052734376,142.8806884765625,158.52881673177083
83419.jpg,Peltigera praetextata,Peltigeraceae,Ascomycota,other,Peltigera praetextata,Lecanoromycetes,Peltigera,Peltigerales,320,240,96.0261328125,83.354453125,53.4324609375,77.60434895833333
350336.jpg,Lactifluus piperatus,Russulaceae,Basidiomycota,other,Lactifluus piperatus,Agaricomycetes,Lactarius,Russulales,320,240,81.907890625,88.27677083333333,77.60197916666667,82.595546875
392783.jpg,Boletus pinophilus,Boletaceae,Basidiomycota,other,Boletus pinophilus,Agaricomycetes,Boletus,Boletales,320,240,39.36924479166667,26.001692708333334,14.5903515625,26.65376302083333
661749.jpg,Veloporphyrellus conicus,Boletaceae,Basidiomycota,other,Veloporphyrellus conicus,Agaricomycetes,Veloporphyrellus,Boletales,281,320,152.51335631672598,148.38406361209965,139.58255115658363,146.82665702846975
16726.jpg,Clavariadelphus pistillaris,Clavariadelphaceae,Basidiomycota,other,Clavariadelphus pistillaris,Agaricomycetes,Clavariadelphus,Gomphales,312,320,93.33657852564104,80.28792067307693,54.130078125,75.91819244123933
680408.jpg,Lactarius cinereus,Russulaceae,Basidiomycota,other,Lactarius cinereus,Agaricomycetes,Lactarius,Russulales,320,240,117.88153645833331,107.71028645833331,85.1323046875,103.57470920138888
289917.jpg,Bolbitius titubans,Bolbitiaceae,Basidiomycota,other,Bolbitius titubans,Agaricomycetes,Bolbitius,Agaricales,320,240,45.54979166666666,51.605546875,27.02736979166667,41.39423611111111
143470.jpg,Cerioporus squamosus,Polyporaceae,Basidiomycota,other,Cerioporus squamosus,Agaricomycetes,Polyporus,Polyporales,320,239,71.2982609832636,70.63597018828452,66.70054916317991,69.54492677824267
545725.jpg,Amanita abrupta,Amanitaceae,Basidiomycota,other,Amanita abrupta,Agaricomycetes,Amanita,Agaricales,320,240,170.74305989583334,168.21809895833334,163.29614583333333,167.4191015625
466993.jpg,Lactarius pseudomucidus,Russulaceae,Basidiomycota,other,Lactarius pseudomucidus,Agaricomycetes,Lactarius,Russulales,320,240,122.164375,114.2721484375,115.90278645833334,117.44643663194444
676899.jpg,Cystodermella granulosa,Agaricaceae,Basidiomycota,other,Cystodermella granulosa,Agaricomycetes,Cystodermella,Agaricales,240,320,69.46944010416667,73.15635416666667,44.75147135416667,62.45908854166667
249980.jpg,Amanita roseitincta,Amanitaceae,Basidiomycota,other,Amanita roseotincta,Agaricomycetes,Amanita,Agaricales,313,320,99.85736821086262,86.13431509584665,67.80724840255591,84.59964390308839
576066.jpg,Strobilurus trullisatus,Physalacriaceae,Basidiomycota,other,Strobilurus trullisatus,Agaricomycetes,Strobilurus,Agaricales,320,214,61.12228387850468,57.14677278037383,57.205841121495325,58.49163259345794
625944.jpg,Tylopilus williamsii,Boletaceae,Basidiomycota,other,Tylopilus williamsii,Agaricomycetes,Tylopilus,Boletales,320,286,107.8400895979021,97.8100743006993,84.56530812937064,96.73849067599068
275833.jpg,Postia ptychogaster,Fomitopsidaceae,Basidiomycota,other,Postia ptychogaster,Agaricomycetes,Postia,Polyporales,320,203,110.51519396551724,108.50269396551724,107.57567733990147,108.86452175697865
337814.jpg,Agaricus moelleri,Agaricaceae,Basidiomycota,other,Agaricus moelleri,Agaricomycetes,Agaricus,Agaricales,320,240,95.13834635416669,108.41220052083334,68.72778645833333,90.75944444444444
479853.jpg,Chlorophyllum brunneum,Agaricaceae,Basidiomycota,other,Chlorophyllum brunneum,Agaricomycetes,Chlorophyllum,Agaricales,320,215,76.18665697674419,71.81696220930233,71.30857558139535,73.10406492248063
